product_id,product_category_name,avg_deliverytime,avg_review,price,delivery_cost,order_count,revenue
257575a3818a480916c5c2efa5cf981c,sports leisure,3.95,5.0,89.99,8.82,1,98.81
2576da05088cd972479bd9072e0e84a2,cool stuff,8.58,5.0,65.99,16.71,1,82.69999999999999
257726ef77c81150339893567c4de6cd,Furniture,14.654,4.4,245.0,85.59,5,330.59000000000003
257b784332308b51af0d6c72ef30fda8,pet shop,13.98,4.0,89.9,23.56,1,113.46000000000001
257f376a5d729dd35b042d4ce6088b1e,baby,16.4,2.0,899.0,67.48,1,966.48
258063ebd89572a6ccd9c599b3193398,Fashion,3.3,5.0,41.9,9.34,1,51.239999999999995
2582fbe637afdcd03817b1b16b78fd60,auto,7.21,4.0,59.9,43.22,1,103.12
25830cd3f917e51e463f79c181a670ae,audio,10.886666666666665,4.333333333333333,89.69999999999999,36.980000000000004,3,126.67999999999999
2584470c4e2f1fe771b2313ccfb36cdf,construction tools lights,10.36,3.0,74.9,16.49,1,91.39
2584d5fa1ac792c8c26168eca51bb4d0,home construction,14.915,3.0,259.9,83.25,2,343.15
258a6d1b2a8645981cf1f93803e5ae6a,party supplies,4.87,5.0,16.9,12.79,1,29.689999999999998
258ee266f0b142b30248b7c57b56d579,health beauty,33.31,2.5,15.8,26.34,2,42.14
259037a6a41845e455183f89c5035f18,computers,13.53,5.0,4590.0,91.78,1,4681.78
259119fc5bca4237dc823bd8a92dc25b,sports leisure,13.41,4.0,64.9,15.21,1,80.11000000000001
25915ab9e0331a7c8afffe0a27b3fe79,bed bath table,6.96,5.0,115.9,13.25,1,129.15
259191163460b98721e75931dda0299f,computers accessories,5.76,5.0,32.8,16.11,1,48.91
259318f8df188cf39e275a77f0f6f02d,health beauty,9.13,5.0,135.2,24.82,1,160.01999999999998
2597fa111c97e1e8a782d555e3a4d83e,Furniture,13.82,5.0,69.9,19.46,1,89.36000000000001
259a24ea2a742082c43dd2f5ce116b52,baby,13.0,5.0,45.9,14.1,1,60.0
259bd66612b61aa4e82ce3cde9272bbc,housewares,11.896,4.8,285.0,134.10999999999999,10,419.11
259df46ee92a13043ed24ebabb9534fe,Furniture,11.760000000000002,4.857142857142857,404.0,107.02,7,511.02
25a048d00b596eeac27424b4e897f07e,music,16.67,5.0,99.9,19.12,1,119.02000000000001
25a1c5b2e0ccbf703cb7b69ffebfaf38,garden tools,9.032857142857143,3.5714285714285716,336.0,118.09,7,454.09000000000003
25a1d9b4eeca995f38b898c7ab6288ef,housewares,6.18,3.0,64.9,8.88,1,73.78
25a1dc8e424d78921fdd4d787f355a23,health beauty,11.375,5.0,133.8,46.59,2,180.39000000000001
25a29533b41c5ea0f9f2b6848f7eb060,Furniture,24.44,4.0,147.99,11.66,1,159.65
25a2985f8f3f93ddf1c1d26847658dad,computers accessories,8.437999999999999,4.4,112.39999999999999,74.99,5,187.39
25a600be07bdb3ee433243ba392924ea,Furniture,5.21,5.0,59.9,13.08,1,72.98
25a675783383c8e0aa707b7e9063c925,watches gifts,3.79,4.0,249.0,12.35,1,261.35
25a69adae1b354beb056d4b740e841cd,bed bath table,7.81,5.0,78.0,38.92,2,116.92
25a8dd7a35cec015294b2a0bc7ebdffd,baby,11.0,5.0,38.0,15.1,1,53.1
25ad74f6f8a136a7b4672dd71fc068cb,baby,7.13,5.0,57.98,29.02,2,87.0
25b569d22d25020f8a5d52f8ad129b14,stationery,6.65,5.0,58.0,23.82,2,81.82
25b5e375efa4812d72aa608b5379bc45,garden tools,11.19,4.0,50.75,14.11,1,64.86
25b61c2d1c21066a588f702a6d2873c8,Furniture,3.47,5.0,69.9,19.68,1,89.58000000000001
25b6dee1ad3c218c030f73d5acac19cc,toys,42.45,2.0,239.9,14.83,1,254.73000000000002
25bd33730dc67d9bcd87dc05dedfd2da,health beauty,11.28,5.0,119.9,14.57,1,134.47
25bd6053b3b5425cc4277b3c51641504,sports leisure,8.0,4.0,29.9,18.23,1,48.129999999999995
25bf7c5e5f9d008845212122805014e5,bed bath table,11.721250000000001,3.75,154.2,114.3,8,268.5
25c0a95a596a4dc18b5dbfe4529ec550,auto,7.16,5.0,119.9,15.14,1,135.04000000000002
25c38557cf793876c5abdd5931f922db,baby,18.033783783783782,2.675675675675676,37908.32,1378.15,37,39286.47
25c3eb54945e82e7c1dc8191a1ebb5f1,luggage accessories,2.93,5.0,799.0,93.16,1,892.16
25c609f360a2c4de3b112e3fd9a16a24,auto,9.16,5.0,1280.0,63.44,1,1343.44
25c774ad0d618117638d514f121dc66f,Fashion,8.09,5.0,33.9,12.6,1,46.5
25c9bd06b9af867e935cca386b6acece,bed bath table,5.31,3.0,139.9,14.58,1,154.48000000000002
25cdef5b1428725aa16b8b9a6fbd72ca,industry commerce and business,15.200000000000001,5.0,129.8,36.39,2,166.19
25ce0807224644a6afe590a392c237b3,garden tools,22.85,5.0,329.9,28.39,1,358.28999999999996
25ce1fd278819fb92db46f69fdbc5eb6,perfumery,11.87,5.0,53.8,22.31,1,76.11
25cf184645f3fae66083bf33581b8f13,garden tools,11.226666666666667,4.0,462.0,56.71,3,518.71
25d035762df754b895cf8e847168409a,pet shop,2.08,5.0,99.9,11.72,1,111.62
25d1ff5db102bfeb95fe4fcefdaca422,sports leisure,3.99,5.0,279.0,16.12,1,295.12
25d22295e68fa5bc9fff2b947a3eaeb5,luggage accessories,11.48,4.0,105.9,14.47,1,120.37
25d2c18566cb8238ee65ecb9ac0f701b,auto,86.0,1.0,975.0,108.96,1,1083.96
25d33550509ed49bbaa58492c99b1bcc,Furniture,7.39,2.0,50.0,16.79,1,66.78999999999999
25d4f8db663ac141a7449e399287b4c8,toys,3.4,2.0,35.0,4.36,1,39.36
25d5b8d69bc7e6ce9f9a59e1a00ee50b,luggage accessories,7.07,5.0,149.0,19.95,1,168.95
25d5e7a4f8052c1843acdb8bf8969fc6,health beauty,5.01,2.0,99.0,13.99,1,112.99
25d6edcd216a9ee579f19f92d694f7d5,telephony,11.35,4.5,191.55,200.66,14,392.21000000000004
25da7af0ae86de644e6410fec1d599d1,auto,14.258,4.0,3258.0,428.59000000000003,5,3686.59
25e2023ed83352bde98dc1490d14c3d8,toys,11.50939393939394,4.2727272727272725,3665.81,512.84,33,4178.65
25e3dbdd14cfd1a5b4638f0a9d41e70f,bed bath table,18.12,5.0,89.9,15.38,1,105.28
25e45921120d6d8a1688f076632bdad8,telephony,21.130000000000003,4.0,139.98,70.07000000000001,2,210.05
25e48b750d3cf285f85f7e605d13dc6d,Furniture,17.19,1.0,189.99,105.46,1,295.45
25e4d8fec8c2188a87e8c0acfd179310,auto,8.14,5.0,229.9,38.52,1,268.42
25e531393ced00e48e0c790fb864f1bf,perfumery,4.1,4.5,321.3,25.52,2,346.82
25e76274904336669da4cebe1233cde1,toys,12.07,5.0,70.0,19.439999999999998,2,89.44
25e8c983d94d410066929065c0d9cf53,bed bath table,11.675,4.0,222.98,31.08,2,254.06
25e92e61080ad303ea52797f2879577d,Furniture,4.37,5.0,230.0,32.28,1,262.28
25e9a0d431fe3359ee6a55b9c113a39b,health beauty,6.36,5.0,129.0,22.83,1,151.82999999999998
25eb0a9d681b3515ff680cb41e69f58e,baby,15.84,4.0,29.9,15.23,1,45.129999999999995
25f22b1819c44d895757e4799135c70c,home appliances,34.16,1.0,81.0,8.31,1,89.31
25f57c88d67a6e65ff2eec180c03a4cb,auto,5.25,5.0,340.0,16.9,2,356.9
25f81026d0b5452fcb9dcf95a155c093,cool stuff,14.24,5.0,33.8,27.0,2,60.8
25f85b803dbf5bd3c4ab28cc99b7e83f,bed bath table,17.28,4.0,85.0,13.61,1,98.61
25f86162fee18735fffdb762dcb10d7c,bed bath table,15.162295081967212,4.213114754098361,9353.9,1379.58,61,10733.48
25faa7f2253c7e5c40a0ffa4d5bbdb25,sports leisure,10.729999999999999,5.0,110.9,39.85,3,150.75
25fed921a4e724b34b87435bac8cb845,bed bath table,14.47,4.0,34.9,11.85,1,46.75
25fff16924bfec818c5c4d46b937ec0c,home appliances,16.27,5.0,152.0,23.86,1,175.86
260007563bc92a855dc7c6b8806fa3af,Fashion,7.976666666666666,3.6666666666666665,149.7,30.62,3,180.32
2604055d4992311bc72b115b6d5adda9,sports leisure,13.936666666666667,3.111111111111111,2002.8,207.35000000000002,9,2210.15
26053aaf5e00b608f4c23cb924a284c9,pet shop,8.8,4.0,299.45,48.38,1,347.83
26065e1e41411e39b249500b750e0e8d,Furniture,35.605,3.0,353.9,53.22,2,407.12
2610a3a6c0250a7f4411801a8cf376c7,health beauty,11.95,1.0,55.65,52.74,1,108.39
261244fc4d0197d8772346872f5b0f5e,kitchen dining laundry garden furniture,10.53190476190476,4.476190476190476,853.7,518.55,21,1372.25
2615fceb03b49ac6e17fa5b8f2e11b63,auto,7.199999999999999,4.5,100.0,23.439999999999998,2,123.44
261a0dd0382f9b866d73c37b3a9e83e4,sports leisure,9.14,4.0,557.98,43.25,2,601.23
261c7021d2e157adc42f6a537ecd5e22,Furniture,3.6900000000000004,5.0,49.98,16.5,2,66.47999999999999
261dc97192b478e60fd1318cd0650618,housewares,8.77125,4.125,312.0,142.64000000000001,8,454.64
2621700be84cca4a1797b54785f43b1b,bed bath table,9.8175,2.5,426.0,37.989999999999995,4,463.99
2624c8b856235b0499572d609ffd0930,Furniture,7.016666666666667,5.0,767.0,44.42,3,811.42
262573ecc3b4b8c70a61fbc90671efa4,Fashion,7.925000000000001,3.0,96.0,22.88,2,118.88
262747acee8ddfe7752c076b899c323f,baby,12.43,5.0,219.9,37.62,1,257.52
262855d4dd5b0d39f786a3c86c285c6a,Food & Beverage,11.14,5.0,19.3,11.73,1,31.03
2629c2e1e3a0b360912763741f1bb7ef,Furniture,10.59142857142857,4.0,434.3,78.4,7,512.7
262e7c8eaed86e7aca83dcdaadc5a115,industry commerce and business,18.143333333333334,5.0,569.8499999999999,101.1,3,670.9499999999999
262f65b4fffa70d0216e5aafde271967,health beauty,27.3,1.0,279.0,15.7,1,294.7
26320e4682c6a0f297d07f3c74155666,Furniture,23.36,4.0,1079.94,271.5,6,1351.44
2632e16b0014b5afd885ac27e0042358,perfumery,12.035,4.5,210.23,31.740000000000002,2,241.97
2633fa4ea71ee7977ce3251ed0b2e2ba,Furniture,14.62,4.666666666666667,859.6999999999999,176.72,3,1036.4199999999998
2635c3e7db0ac6cb3e733cac61ce0ba5,housewares,9.601875,4.375,430.4,274.35,16,704.75
2636a9812d151c718b53387171ce08be,health beauty,16.95,4.0,340.66999999999996,139.89000000000001,11,480.55999999999995
263849cef3655e2a54a6f55d4ccad401,watches gifts,19.51,4.0,72.0,17.78,1,89.78
263a74f89c1404aeb0aa4f17bdf0e18e,stationery,8.05,5.0,90.0,16.6,1,106.6
263fe483fc2377fe17d81d7b2b5cea3d,Furniture,35.48,5.0,70.9,16.26,1,87.16000000000001
26437ba9eb3e55be2265009412da38e5,toys,16.37,4.0,71.8,16.26,1,88.06
2644ba2d059f5ddf0520e34db25fb62d,watches gifts,2.06,5.0,138.0,9.53,1,147.53
26453af5ca9c133ce6516734c1a6386a,Furniture,11.32,5.0,42.0,9.6,1,51.6
2647221a6a477afe2d0268b378f1fdcd,bed bath table,10.44,3.5714285714285716,282.3,105.87,7,388.17
26479f7e6b832d2e19a14dd8393bb30f,toys,3.36,5.0,150.0,30.08,1,180.07999999999998
2647bd04a8ac8605c0034dc49d21445d,Furniture,8.350000000000001,5.0,98.0,32.1,2,130.1
264a81631a296a509b3c2e047a4ad652,baby,24.26,4.0,419.9,36.74,1,456.64
264afa6d3b31bde30f0f2693c84795d9,health beauty,9.0,5.0,65.0,16.42,1,81.42
2653c1a28e65f36161bcc73f0ca52727,baby,32.35333333333333,3.0,564.79,77.28999999999999,3,642.0799999999999
2655d926d7d25a339682b6d8b2d53a49,bed bath table,4.49,5.0,59.9,14.58,1,74.48
265928225c1358e74bf8668ff65096f3,toys,12.39,1.0,75.0,9.71,1,84.71000000000001
2661ef1d31888c2ecf2c878d1c85545f,luggage accessories,7.195,4.5,102.8,29.53,2,132.32999999999998
26644690fde745fc4654719c3904e1db,bed bath table,24.39,3.6666666666666665,240.0,44.7,3,284.7
26679d24a4e81ddc13cce48ff1a9d001,sports leisure,9.825,5.0,106.8,36.730000000000004,2,143.53
2669a9fe1aaf6cb29071f8f866014afc,audio,8.553,4.9,1295.9,196.81,10,1492.71
266bc9a69487d12f125e4af1b5da3d32,housewares,14.02,5.0,238.0,51.34,2,289.34000000000003
266bd39cb9a2ea456f82d4175e6306c4,sports leisure,22.01,4.0,149.9,17.49,1,167.39000000000001
266cb817d01b77ace5dc383d8cfd0540,bed bath table,26.1,4.0,199.9,17.43,1,217.33
266f0c6925e7873790f11b920c701190,electronics,9.025,4.0,31.799999999999997,33.58,2,65.38
2676f64fccc9174a0c843ecd4dcd44d8,bed bath table,15.04,5.0,1400.0,74.76,2,1474.76
26782e17e3df2c4b6142ac9ddc0af5d4,Furniture,15.696666666666667,3.0,299.96999999999997,95.7,3,395.66999999999996
267916420e3477d543e8db15decad252,pet shop,24.35,3.5,372.0,30.7,2,402.7
267a48e9a306231f94d36b274782ca5d,auto,5.96,5.0,299.0,17.0,1,316.0
267b51d6e08eb8326c49c6809558f262,bed bath table,27.72,5.0,49.9,25.63,1,75.53
2682dfb6d7c4f21e56ab529a91129877,toys,10.93,5.0,45.9,15.23,1,61.129999999999995
2684982519a1eb5b0501094ae96f6cd7,cool stuff,13.85,5.0,598.0,39.010000000000005,2,637.01
26899f5647bfc3a0dfa37e0cf00931e7,kitchen dining laundry garden furniture,11.32,4.0,18.5,7.78,1,26.28
268a26bc460de02a94ec05d9ebb4c3e7,computers accessories,17.093333333333334,5.0,207.0,66.15,3,273.15
268a2d46f49d8d1007f0381bc8c1edcc,sports leisure,8.482000000000001,3.8,182.86,71.09,5,253.95000000000002
268dea74d2aec39c04aecdf03081ac60,Furniture,14.0,5.0,64.9,14.32,1,79.22
268ea464cc693d6d2e5f79ac2d6778fb,watches gifts,3.74,5.0,85.0,7.86,1,92.86
268feec11ba1349f37164ab1b833aae8,computers accessories,10.84,3.0,65.0,32.480000000000004,2,97.48
26916902eb5c31bdf6ba01894c3ff7db,auto,13.99,5.0,169.99,15.95,1,185.94
2691bad4b1d8eb94ea5f2ccbbd582fca,cool stuff,15.73,2.0,279.0,11.1,1,290.1
269616df4c79febdae020f2d978594ed,air conditioning,6.685,4.5,188.0,26.990000000000002,2,214.99
26986dfc8b3cb9f957f2a5cca8920fa7,Furniture,40.83,3.0,339.98,119.48,2,459.46000000000004
2698eadbfb4a6a81efc7b04d78febe17,auto,15.09,4.0,78.0,19.43,1,97.43
269e87010f6d5e57015a90b00983e334,computers accessories,11.655000000000001,2.5,70.0,32.1,2,102.1
26a12b3d4eba6fde626917648eec21e2,auto,3.99,4.0,168.0,19.26,1,187.26
26a2bba56daa3e3b02eca0780176efd2,Fashion,7.76,4.0,69.9,3.53,1,73.43
26a2fb5942decfca6995cab323903413,watches gifts,15.88,2.0,267.76,16.62,1,284.38
26a3bf2fff7de4f4a65d54442c672913,sports leisure,13.37,5.0,329.0,25.45,1,354.45
26a5af09b51d4e5f17609f6c9ae7f50f,bed bath table,9.79,4.0,55.0,14.0,1,69.0
26a5c56121a055cfa75ae4f9e324c024,auto,9.01,5.0,19.0,15.23,1,34.230000000000004
26a6aaf337b078349b5ec749be2e7a5e,housewares,6.463333333333334,4.333333333333333,211.39999999999998,82.74,6,294.14
26a6bbf34441794b135d4d4642eeece9,Books,37.22,1.0,29.9,14.1,1,44.0
26a74487c38e901b06cfa26162688614,toys,3.32,4.0,23.9,7.78,1,31.68
26abb7e42cded69ba9b3736643ebeb39,watches gifts,20.6825,3.5,2760.9,175.17,4,2936.07
26afe4ed5890d941fcba14205863eec7,Furniture,15.31,3.0,31.0,21.83,1,52.83
26b2a480ced2900a62bb9431133e95aa,construction tools lights,10.113333333333333,4.4,1513.8,226.85,15,1740.6499999999999
26baeb9025380946e10f3f86d808e24d,cool stuff,11.103333333333333,4.666666666666667,262.70000000000005,67.24,3,329.94000000000005
26c3ead5dff3d8e393e5331273f4e91a,computers accessories,6.97,4.0,44.0,12.97,1,56.97
26c48bbde38fc8ca6a01eff68015e35d,perfumery,9.18,5.0,349.97,25.03,1,375.0
26c574b434aeee44ae054dcb540f2ebe,musical instruments,9.325,4.5,590.45,33.96,2,624.4100000000001
26c6145c9687019a428467c8852ae36b,baby,10.14,5.0,106.80000000000001,68.44,6,175.24
26c927e65e1f0e55dd678ab40436bc99,bed bath table,7.203333333333333,5.0,116.97,52.77,3,169.74
26cb1187a1582777242a5907bdaae664,sports leisure,22.25,2.0,180.0,13.7,1,193.7
26cdd235bfb9ce27858057fad1a52e3b,sports leisure,15.04,4.0,288.75,56.28,1,345.03
26ce0f39be4f4b86ab1b75e9d5015e9d,Furniture,1.61,5.0,44.9,7.78,1,52.68
26ce5e30e831d1c1e9ac3eeb3a876935,construction tools,6.97,5.0,500.0,46.25,1,546.25
26cf9f56d8cf027de8e9127676a3f161,housewares,11.085,4.5,91.19,40.540000000000006,2,131.73000000000002
26d114f0b4f14f5e3b3db0e211019777,Furniture,7.16,1.0,86.73,24.92,1,111.65
26d45aeb865b8800989ec3c0dc33b229,garden tools,5.95,5.0,98.99,14.78,1,113.77
26d7ac00b95e35c6592f0c0b289179f6,Furniture,16.73,4.0,34.9,14.52,1,49.42
26d7caa7e5b0fd27401cea553f5fce36,housewares,8.14,5.0,32.79,18.33,1,51.12
26db948671a4ad63637c2d2065477f00,Furniture,19.69,1.0,69.9,12.41,1,82.31
26dbcaad027ebbead6bb387c7d68abca,toys,7.36,5.0,249.99,18.32,1,268.31
26dd6551144fb768dbb16383acacf3b6,perfumery,14.15,4.0,19.9,15.1,1,35.0
26e1c314c9e92fb104346d515517d99f,christmas supplies,3.25,4.0,19.9,7.87,1,27.77
26e253f334cf93847fcbf6e9faf51eb4,sports leisure,14.108,3.4,845.0,124.74,5,969.74
26e3b00d7184f12c31e955199660692d,Furniture,6.07,5.0,199.99,21.79,1,221.78
26e4016b8946bc71f7294154866226df,computers accessories,16.05,5.0,22.32,22.09,1,44.41
26e5b7d049012785d88313194cd576d2,small appliances,10.35,5.0,89.0,15.47,1,104.47
26ec5d5716487af6ccbe85d4e01bc7f0,housewares,18.615000000000002,4.0,439.94,105.94,2,545.88
26ee5f6601a9ad36979b8a1a8b389165,sports leisure,7.22,5.0,157.9,24.26,1,182.16
26eed370f5b5e551ed3a9854d522a65d,Fashion,15.88,3.0,139.8,28.9,2,168.70000000000002
26ef5c7fd62e0e6334083bb274a003ba,auto,19.52,5.0,229.99,16.37,1,246.36
26f03967104b76d4ebd5e43a1b3c1e18,Food & Beverage,8.6,5.0,64.5,45.3,3,109.8
26f4f1d683f32cfce93292cc626d5eea,pet shop,31.45,1.0,143.2,33.5,2,176.7
26f76ddb0070c797bd15228e8e085023,electronics,14.330000000000002,3.0,25.8,29.2,2,55.0
26f7a99db23ac54731f6db28f99c5fc2,perfumery,3.516666666666667,2.3333333333333335,89.69999999999999,38.449999999999996,3,128.14999999999998
26facbccf840188b92bcc8cb89fe1f64,construction tools,16.816,3.2,345.0,83.81,5,428.81
26fc231be6849fcec97af7afec0bb083,watches gifts,29.2,4.0,219.54,17.98,1,237.51999999999998
2700e8b4a64d5e7fae2677755e44b9d6,bed bath table,9.88,3.0,113.9,29.59,1,143.49
2701fc4808fcb783d1347510b8b16698,housewares,14.18,5.0,42.0,11.85,1,53.85
2703301fe1e97e8e124a583c7664edde,Furniture,4.82,5.0,25.98,15.56,2,41.54
270447c8593b4b89e594781f9f1aff84,Furniture,14.52,5.0,135.9,12.16,1,148.06
270516a3f41dc035aa87d220228f844c,health beauty,14.99,1.0,12.0,78.89999999999999,10,90.89999999999999
27051f70cfcbd63fec388f34e1f0d2a2,air conditioning,30.30333333333333,5.0,449.70000000000005,57.989999999999995,3,507.69000000000005
27066995b777fb84dbcb25961fd6d007,toys,6.89,5.0,159.99,15.29,1,175.28
27080bc09a8965fb3ba30063cefb12de,baby,12.655,3.0,239.8,58.269999999999996,2,298.07
2708ea4fc1340081efeffbf11f14d765,perfumery,13.675714285714287,4.428571428571429,909.3000000000001,142.68,7,1051.98
2709b7e2e1e0694d32d2b6d88d483597,health beauty,2.44,5.0,29.9,14.1,1,44.0
270c3d76b5efb36480487920cec3e167,home appliances,20.575000000000003,4.5,110.0,79.17,2,189.17000000000002
270c7e8ac3a5d25cc4324f7b603b8a22,housewares,7.13,5.0,59.9,16.61,1,76.50999999999999
271267c730bcc8b1f657e6c0bfbe058c,bed bath table,16.9,5.0,99.9,19.67,1,119.57000000000001
2713c4903e61c6917363eb4a8533c16a,computers accessories,7.23,1.0,99.0,19.88,1,118.88
27148143d9c0ab0bb016d5c2775b572c,computers accessories,41.32,1.0,279.0,64.35,1,343.35
27152d405eaca93403563ce6acfccfa6,watches gifts,9.81,3.0,1375.0,25.33,1,1400.33
27156b97658943acbc27073b5e3a3e9b,auto,13.14,1.0,199.99,27.48,1,227.47
2715967684d6991f7501693bfe08c08b,toys,4.779999999999999,5.0,90.0,23.05,2,113.05
2719b33ad5e693f64d333db5422585eb,sports leisure,11.03,2.0,104.9,16.7,1,121.60000000000001
271a16e4751b04867238b601ad652692,housewares,10.26,3.0,12.69,14.58,1,27.27
271a7b6b19c824b39c44b59aef7c4135,auto,17.07,5.0,449.99,49.59,1,499.58000000000004
271ce3fc018562e90257af8cd2af06bd,sports leisure,9.535,4.7,726.2,149.56,10,875.76
271dc7b756644a368e87e48c2d38c590,cool stuff,7.7,5.0,39.6,12.69,1,52.29
271f1932e906a6f5e59ffbf12cf04e93,bed bath table,20.498,4.2,624.5,137.42000000000002,5,761.9200000000001
2722b7e5f68e776d18fe901638034e54,health beauty,9.251666666666667,5.0,344.79999999999995,219.49,12,564.29
2722b86640ddc24e1374c2df1ac2a230,construction tools,11.305384615384614,4.384615384615385,3899.87,278.40999999999997,13,4178.28
2724371c000f2c0cd3f891af1862cd1b,auto,23.53,3.0,15.0,18.23,1,33.230000000000004
27274145782d0048827cb28b7786323b,small appliances home oven and coffee,21.12,4.0,2899.0,61.05,1,2960.05
27287c7af954c885df547dcf11fa77a6,health beauty,9.59,5.0,43.9,18.41,1,62.31
272c04ff0de2f13b78cefa1d769593df,toys,8.055,1.0,111.0,21.44,2,132.44
272e51f7fc982529466144f8b68ec58e,market place,8.002,4.8,899.5,95.91,5,995.41
272f828875d25e7c0a395cb6ce703bf3,garden tools,22.24,5.0,29.99,34.15,1,64.14
2731fcd394a537e7af870051621316b1,Furniture,12.08,5.0,230.0,19.49,1,249.49
2734390ee304b0f4817b3c233094fc16,musical instruments,9.88,5.0,239.0,69.82,1,308.82
273bed0cd59a0b2ca2a0ebe0bd84769f,auto,9.25,5.0,86.99,16.37,1,103.36
273d06dee7bb3103eb4ae0ff8d149966,housewares,14.33,4.0,39.0,22.93,1,61.93
273e331241d86e8c9dd35408c755751c,sports leisure,15.12,4.666666666666667,417.0,83.61000000000001,3,500.61
27402b1a6e60c1b7b6a5a133ee7d03a9,housewares,8.81,5.0,89.9,23.43,1,113.33000000000001
27415b11da7e8c4e6f14892108bdf02a,small appliances,16.2,4.0,49.0,14.78,2,63.78
2741993686da5b94521e019e9181ed1b,sports leisure,14.96,5.0,170.0,42.78,2,212.78
274221dea414cc167dce4f2716b1315a,pet shop,5.05,5.0,49.95,8.27,1,58.22
2742ee84b28b08268f169c5483f71b4a,watches gifts,14.3,5.0,110.0,20.01,1,130.01
2743c376f40b82b7bda71ad4a1256507,sports leisure,10.23,5.0,339.0,18.13,1,357.13
274669a78ffdf9398adbd9502e6c4915,stationery,13.203999999999999,3.6,142.7,94.63,5,237.32999999999998
2748fba16a62f912134f7991548c3cee,luggage accessories,8.7,4.0,99.5,59.85,1,159.35
274a778944c803fb95ea5a5b2c50611b,perfumery,5.12,5.0,110.0,22.7,1,132.7
274bc3c5b0b7fbc7fb99bb87af4c0535,sports leisure,3.99,5.0,159.0,8.37,1,167.37
274c0bd39936b237bdb8cee38abf94f5,watches gifts,9.36,3.0,429.0,32.87,1,461.87
274d4e727ddbeb7c392ea2e551e3a77d,perfumery,3.3,5.0,14.0,20.39,2,34.39
274e7506d72bf55831c52e2609d2d470,Furniture,3.91,5.0,29.9,11.85,1,41.75
27535386be7362e36d9e78c2afb8c0e5,health beauty,13.284285714285714,4.857142857142857,8399.300000000001,226.96,7,8626.26
2756f88aa420dd0c5aa25b2db78d4664,telephony,9.663333333333332,3.5,150.67,73.96,6,224.63
275bbd43a9fdb71853216091565522ac,kitchen dining laundry garden furniture,31.05,5.0,229.0,63.42,1,292.42
27608e96f596b295c68b1d7ed7e639ce,Food & Beverage,14.613333333333335,4.333333333333333,51.1,36.51,3,87.61
2760b32bd7165bc5a03f2f0b53caa2d5,home construction,11.32,5.0,23.9,18.28,1,42.18
27617ba1ba0b3e090f9397a809f18e95,stationery,8.955,4.5,39.8,22.64,2,62.44
27672da99215b426dc0ced05731bccc6,Fashion,13.953333333333333,3.6666666666666665,237.0,46.59,3,283.59000000000003
276a758b93931a65bf302f5b052678d9,garden tools,7.26,4.0,130.46,25.6,2,156.06
276d4fcbcec8b8cdb8c373d5ee67e9db,health beauty,5.28,5.0,17.9,8.88,1,26.78
276e9ed23a30582d125743aaed57ed22,garden tools,13.292222222222222,3.6666666666666665,185.36999999999998,120.48,9,305.84999999999997
276f08e98f8f7711c2785ce40fc9d4d9,Furniture,11.79,4.0,1056.0,59.48,4,1115.48
2770305847be150f16eb0b25fa7c171b,computers accessories,5.81,4.0,144.96,69.39,4,214.35000000000002
2772d1e494d431a05b7bcc95b02163b6,pet shop,5.9390909090909085,4.909090909090909,1048.08,203.32999999999998,11,1251.4099999999999
27761f21b03a32be1aad6ebaebddd747,Furniture,10.0,1.0,69.9,167.05,1,236.95000000000002
2776dfdf555739816e6987a1f00e9224,sports leisure,18.223333333333333,4.666666666666667,449.70000000000005,153.63,3,603.33
27777fe4174b166a89d2359ba1eeec7b,auto,10.24,2.0,290.0,90.94,2,380.94
277a12fc4d8cd5dae85d0071015bb745,health beauty,10.153333333333334,3.3333333333333335,329.34000000000003,49.980000000000004,3,379.32000000000005
277acb101c00b04ed2eabf11a7285a7c,health beauty,15.57,5.0,3297.0,177.98,3,3474.98
277bf2ba07ff0451aa37701b45aad827,sports leisure,7.18625,4.75,604.0,119.82,8,723.8199999999999
277d6549d32c2aa10255800083e9816b,luggage accessories,6.86,4.0,169.9,19.07,1,188.97
277e5a33059abc0cda00fa1db8a8dc2e,housewares,7.11,5.0,199.0,45.38,1,244.38
278348d4c3a557e1eb4d99983f9edba8,pet shop,2.0,5.0,59.9,14.58,1,74.48
27855ab0b06ec76e035b2df0aefb5f39,bed bath table,7.03,4.5,98.0,34.08,2,132.07999999999998
278b3c6462e86b4556b99989513ddf73,small appliances,3.55,5.0,29.99,13.47,1,43.46
278b8ea38bf4c3a68bf163611d775a58,auto,9.91,1.0,19.0,7.39,1,26.39
278cade00c52e9e5c49c7c32c68872cd,computers accessories,5.12,5.0,57.98,23.66,2,81.64
278f4a3ec9c377c2ed98f3256834690c,perfumery,5.135,4.5,116.9,24.05,2,140.95000000000002
278fad1b533c93f58f93856792a87078,electronics,8.3,5.0,39.0,15.11,1,54.11
2792565eed39d1c173416884d384df6b,pet shop,5.2,5.0,81.9,9.88,1,91.78
2794308672e65bc5a970a627ddb9b0f1,housewares,7.96,3.0,14.5,10.96,1,25.46
2797d3826d386bfda4f347a378b89f4d,pet shop,11.0,5.0,9.9,8.72,1,18.62
279c4f688c1562c5f221f139179389c9,housewares,7.24,5.0,17.9,18.23,1,36.129999999999995
279d5c3589fceee2a1c236fbe5287975,sports leisure,5.44,1.0,36.72,66.78,6,103.5
